Name,class,LC,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,snippet,xcoord,ycoord,zcoord
H131,Settlement,4,,,,-1,0,-1,,,,75.78130242,23.83452683,0
H132,Settlement,4,,,,-1,0,-1,,,,75.71581282,23.87486708,0
H133,Settlement,4,,,,-1,0,-1,,,,75.74825996,23.87566729,0
H134,Settlement,4,,,,-1,0,-1,,,,75.73044386,23.89277982,0
H135,Settlement,4,,,,-1,0,-1,,,,75.73400372,23.84029404,0
H136,Settlement,4,,,,-1,0,-1,,,,75.57052862,24.11716842,0
H137,Settlement,4,,,,-1,0,-1,,,,75.30693433,24.26663387,0
H138,Settlement,4,,,,-1,0,-1,,,,75.73980676,23.47763898,0
H139,Settlement,4,,,,-1,0,-1,,,,75.66144639,23.48591549,0
H14,Settlement,4,,,,-1,0,-1,,,,76.85482354,24.3281475,0
H140,Settlement,4,,,,-1,0,-1,,,,75.56479903,23.45579766,0
H141,Settlement,4,,,,-1,0,-1,,,,75.82995108,23.76122094,0
H142,Settlement,4,,,,-1,0,-1,,,,75.79227857,23.7678721,0
H143,Settlement,4,,,,-1,0,-1,,,,75.75236083,23.73557805,0
H144,Settlement,4,,,,-1,0,-1,,,,75.64321378,23.7409274,0
H145,Settlement,4,,,,-1,0,-1,,,,75.83148847,23.86786907,0
H147,Settlement,4,,,,-1,0,-1,,,,76.18640703,24.17006706,0
H148,Settlement,4,,,,-1,0,-1,,,,76.15657291,24.08268478,0
H149,Settlement,4,,,,-1,0,-1,,,,76.30320938,24.16849271,0
H149,Settlement,4,,,,-1,0,-1,,,,76.33778462,24.17523801,0
H15,Settlement,4,,,,-1,0,-1,,,,76.99747829,24.36518587,0
H150,Settlement,4,,,,-1,0,-1,,,,76.07563138,24.06967713,0
H151,Settlement,4,,,,-1,0,-1,,,,75.99471003,23.97729657,0
H152,Settlement,4,,,,-1,0,-1,,,,76.50832757,24.13671086,0
H153,Settlement,4,,,,-1,0,-1,,,,76.42407011,24.18897,0
H154,Settlement,4,,,,-1,0,-1,,,,76.14421813,23.93932592,0
H155,Settlement,4,,,,-1,0,-1,,,,76.85335888,23.97283663,0
H156,Settlement,4,,,,-1,0,-1,,,,81.34835072,17.82625419,0
H156,Settlement,4,,,,-1,0,-1,,,,81.37251853,17.81538705,0
H157,Settlement,4,,,,-1,0,-1,,,,81.29572827,17.83855041,0
H158,Settlement,4,,,,-1,0,-1,,,,81.13669555,17.85810263,0
H159,Settlement,4,,,,-1,0,-1,,,,81.07328729,17.83803423,0
H16,Settlement,4,,,,-1,0,-1,,,,77.04850071,24.37297341,0
H160,Settlement,4,,,,-1,0,-1,,,,81.01501253,17.83582202,0
H161,Settlement,4,,,,-1,0,-1,,,,81.44215067,17.93296933,0
H162,Settlement,4,,,,-1,0,-1,,,,81.32117415,17.9596326,0
H163,Settlement,4,,,,-1,0,-1,,,,81.38805957,17.87992299,0
H164,Settlement,4,,,,-1,0,-1,,,,81.32889643,17.92390407,0
H165,Settlement,4,,,,-1,0,-1,,,,81.25535531,17.9332624,0
H166,Settlement,4,,,,-1,0,-1,,,,81.16813658,17.95545692,0
H167,Settlement,4,,,,-1,0,-1,,,,81.17041414,17.95194633,0
H168,Settlement,4,,,,-1,0,-1,,,,81.09400163,17.87813731,0
H169,Settlement,4,,,,-1,0,-1,,,,81.02678423,17.95832999,0
H17,Settlement,4,,,,-1,0,-1,,,,77.12429769,24.56955891,0
H170,Settlement,4,,,,-1,0,-1,,,,80.99383172,17.95180454,0
H171,Settlement,4,,,,-1,0,-1,,,,81.02784614,18.00872375,0
H172,Settlement,4,,,,-1,0,-1,,,,81.20275731,18.02362727,0
H173,Settlement,4,,,,-1,0,-1,,,,81.12760436,17.97413361,0
H174,Settlement,4,,,,-1,0,-1,,,,81.23234389,18.0031321,0
H175,Settlement,4,,,,-1,0,-1,,,,81.23964442,18.03847018,0
H176,Settlement,4,,,,-1,0,-1,,,,81.37975103,17.97149045,0
H177,Settlement,4,,,,-1,0,-1,,,,81.31902133,17.99702139,0
H178,Settlement,4,,,,-1,0,-1,,,,81.41405563,17.98686076,0
H179,Settlement,4,,,,-1,0,-1,,,,81.46997763,18.01252312,0
H18,Settlement,4,,,,-1,0,-1,,,,77.10031978,24.70961861,0
H180,Settlement,4,,,,-1,0,-1,,,,81.4342928,18.126139,0
H181,Settlement,4,,,,-1,0,-1,,,,81.48937335,18.09200175,0
H182,Settlement,4,,,,-1,0,-1,,,,81.49231832,18.07701808,0
H183,Settlement,4,,,,-1,0,-1,,,,81.369389,18.08030799,0
H184,Settlement,4,,,,-1,0,-1,,,,81.30023295,18.10261209,0
H185,Settlement,4,,,,-1,0,-1,,,,81.17391104,18.05733391,0
H186,Settlement,4,,,,-1,0,-1,,,,81.07135466,18.10855022,0
H187,Settlement,4,,,,-1,0,-1,,,,80.59810011,18.87839333,0
H188,Settlement,4,,,,-1,0,-1,,,,80.57183099,18.8921568,0
H189,Settlement,4,,,,-1,0,-1,,,,80.73353949,18.91664507,0
H19,Settlement,4,,,,-1,0,-1,,,,77.08610111,24.67207594,0
H190,Settlement,4,,,,-1,0,-1,,,,81.50767571,18.15414386,0
H191,Settlement,4,,,,-1,0,-1,,,,81.42159123,18.16278962,0
H192,Settlement,4,,,,-1,0,-1,,,,81.39678915,18.18920634,0
H193,Settlement,4,,,,-1,0,-1,,,,81.38430179,18.14657933,0
H194,Settlement,4,,,,-1,0,-1,,,,81.30711143,18.21579153,0
H195,Settlement,4,,,,-1,0,-1,,,,81.24910633,18.19207269,0
H196,Settlement,4,,,,-1,0,-1,,,,80.75323384,18.48358615,0
H197,Settlement,4,,,,-1,0,-1,,,,81.09071945,18.18301417,0
H198,Settlement,4,,,,-1,0,-1,,,,80.96435417,18.23114921,0
H199,Settlement,4,,,,-1,0,-1,,,,80.89065131,18.15871862,0
H2,Settlement,4,,,,-1,0,-1,,,,76.86406837,24.52769007,0
H20,Settlement,4,,,,-1,0,-1,,,,77.2995801,24.64143405,0
H200,Settlement,4,,,,-1,0,-1,,,,82.57651029,21.12996365,0
H201,Settlement,4,,,,-1,0,-1,,,,83.17037806,21.16991612,0
H202,Settlement,4,,,,-1,0,-1,,,,83.11359428,21.14362141,0
H203,Settlement,4,,,,-1,0,-1,,,,83.0156971,21.18792993,0
H204,Settlement,4,,,,-1,0,-1,,,,82.97184346,21.16971959,0
H205,Settlement,4,,,,-1,0,-1,,,,82.8702187,21.20571143,0
H206,Settlement,4,,,,-1,0,-1,,,,82.81675286,21.19901451,0
H207,Settlement,4,,,,-1,0,-1,,,,82.73494639,21.17257003,0
H208,Settlement,4,,,,-1,0,-1,,,,82.54650542,21.20440615,0
H209,Settlement,4,,,,-1,0,-1,,,,82.4897312,21.12887989,0
H21,Settlement,4,,,,-1,0,-1,,,,77.28518401,24.79375325,0
H210,Settlement,4,,,,-1,0,-1,,,,82.37520594,21.20786669,0
H211,Settlement,4,,,,-1,0,-1,,,,82.39532863,21.15589697,0
H212,Settlement,4,,,,-1,0,-1,,,,82.39098177,21.18757156,0
H213,Settlement,4,,,,-1,0,-1,,,,82.35928222,21.1430199,0
H213,Settlement,4,,,,-1,0,-1,,,,82.25396797,21.15104513,0
H214,Settlement,4,,,,-1,0,-1,,,,82.12496679,21.19233953,0
H215,Settlement,4,,,,-1,0,-1,,,,82.10694728,21.14538165,0
H216,Settlement,4,,,,-1,0,-1,,,,82.01672691,21.14928222,0
H217,Settlement,4,,,,-1,0,-1,,,,82.07406345,21.12451352,0
H218,Settlement,4,,,,-1,0,-1,,,,81.89323215,21.21358282,0
H219,Settlement,4,,,,-1,0,-1,,,,81.9683831,21.13294883,0
H22,Settlement,4,,,,-1,0,-1,,,,77.309369,24.97414662,0
H220,Settlement,4,,,,-1,0,-1,,,,81.82495526,21.20300691,0
H221,Settlement,4,,,,-1,0,-1,,,,81.70462786,21.20258245,0
H222,Settlement,4,,,,-1,0,-1,,,,81.61953345,21.20856462,0
H223,Settlement,4,,,,-1,0,-1,,,,81.54410442,21.20672797,0
H224,Settlement,4,,,,-1,0,-1,,,,81.4881288,21.1371386,0
H225,Settlement,4,,,,-1,0,-1,,,,81.42340065,21.20007591,0
H226,Settlement,4,,,,-1,0,-1,,,,81.27644777,21.19292376,0
H227,Settlement,4,,,,-1,0,-1,,,,81.12722543,21.21011256,0
H228,Settlement,4,,,,-1,0,-1,,,,81.13987319,21.13392982,0
H229,Settlement,4,,,,-1,0,-1,,,,81.09061463,21.16487582,0
H23,Settlement,4,,,,-1,0,-1,,,,77.47947667,24.92529185,0
H230,Settlement,4,,,,-1,0,-1,,,,81.00492961,21.17207651,0
H231,Settlement,4,,,,-1,0,-1,,,,80.93031174,21.12744776,0
H232,Settlement,4,,,,-1,0,-1,,,,80.87295926,21.20351392,0
H233,Settlement,4,,,,-1,0,-1,,,,80.7529998,21.1878002,0
H234,Settlement,4,,,,-1,0,-1,,,,80.7125936,21.17555458,0
H234,Settlement,4,,,,-1,0,-1,,,,81.35240832,21.07418415,0
H235,Settlement,4,,,,-1,0,-1,,,,80.49151213,21.16398745,0
H235,Settlement,4,,,,-1,0,-1,,,,81.4353038,21.06406328,0
H236,Settlement,4,,,,-1,0,-1,,,,80.49400138,21.11265809,0
H236,Settlement,4,,,,-1,0,-1,,,,81.59399697,21.09313074,0
H237,Settlement,4,,,,-1,0,-1,,,,80.57423526,21.11328432,0
H237,Settlement,4,,,,-1,0,-1,,,,81.6855609,21.10996438,0
H238,Settlement,4,,,,-1,0,-1,,,,80.68710486,21.09689656,0
H238,Settlement,4,,,,-1,0,-1,,,,81.68511087,21.06694866,0
H239,Settlement,4,,,,-1,0,-1,,,,80.78595274,21.1162893,0
H239,Settlement,4,,,,-1,0,-1,,,,81.75981394,21.06978597,0
H24,Settlement,4,,,,-1,0,-1,,,,77.49676723,24.89934772,0
H240,Settlement,4,,,,-1,0,-1,,,,80.83762291,21.09415785,0
H240,Settlement,4,,,,-1,0,-1,,,,81.81608473,21.09631205,0
H241,Settlement,4,,,,-1,0,-1,,,,81.0134189,21.08386476,0
H241,Settlement,4,,,,-1,0,-1,,,,81.91146985,21.10987318,0
H242,Settlement,4,,,,-1,0,-1,,,,81.05248254,21.04379661,0
H242,Settlement,4,,,,-1,0,-1,,,,82.07497786,21.1187594,0
H243,Settlement,4,,,,-1,0,-1,,,,81.1780294,21.11324903,0
H243,Settlement,4,,,,-1,0,-1,,,,82.1031145,21.10710867,0
H244,Settlement,4,,,,-1,0,-1,,,,81.23070655,21.07250934,0
H244,Settlement,4,,,,-1,0,-1,,,,82.19276085,21.07893304,0
H245,Settlement,4,,,,-1,0,-1,,,,82.37888274,21.0535772,0
H246,Settlement,4,,,,-1,0,-1,,,,82.49920398,21.09835681,0
H247,Settlement,4,,,,-1,0,-1,,,,82.57776506,21.10668043,0
H248,Settlement,4,,,,-1,0,-1,,,,82.57558689,21.00231253,0
H249,Settlement,4,,,,-1,0,-1,,,,82.34790985,20.95761819,0
H25,Settlement,4,,,,-1,0,-1,,,,77.58644842,24.79059156,0
H250,Settlement,4,,,,-1,0,-1,,,,82.06410648,20.97131025,0
H251,Settlement,4,,,,-1,0,-1,,,,81.90032618,21.03162439,0
H252,Settlement,4,,,,-1,0,-1,,,,81.80871548,21.00330266,0
H253,Settlement,4,,,,-1,0,-1,,,,81.78662098,21.02182399,0
H254,Settlement,4,,,,-1,0,-1,,,,81.63213285,20.95974003,0
H255,Settlement,4,,,,-1,0,-1,,,,80.55340571,20.97947719,0
H256,Settlement,4,,,,-1,0,-1,,,,80.67485283,20.97297641,0
H257,Settlement,4,,,,-1,0,-1,,,,80.74247617,21.02570046,0
H258,Settlement,4,,,,-1,0,-1,,,,80.850663,20.97482044,0
H259,Settlement,4,,,,-1,0,-1,,,,80.96230277,20.97069023,0
H26,Settlement,4,,,,-1,0,-1,,,,77.5279803,24.62368489,0
H260,Settlement,4,,,,-1,0,-1,,,,81.04386026,21.0313215,0
H261,Settlement,4,,,,-1,0,-1,,,,81.11578939,21.00602688,0
H262,Settlement,4,,,,-1,0,-1,,,,81.5492765,20.96040218,0
H263,Settlement,4,,,,-1,0,-1,,,,81.32329545,21.01149027,0
H264,Settlement,4,,,,-1,0,-1,,,,81.13564029,20.97383283,0
H265,Settlement,4,,,,-1,0,-1,,,,81.19903395,20.9554633,0
H266,Settlement,4,,,,-1,0,-1,,,,80.56745207,20.86465342,0
H267,Settlement,4,,,,-1,0,-1,,,,80.69075529,20.8644312,0
H268,Settlement,4,,,,-1,0,-1,,,,80.81337391,20.87358649,0
H269,Settlement,4,,,,-1,0,-1,,,,80.87620862,20.89915837,0
H27,Settlement,4,,,,-1,0,-1,,,,77.75724729,24.90807008,0
H270,Settlement,4,,,,-1,0,-1,,,,80.98823677,20.93479039,0
H271,Settlement,4,,,,-1,0,-1,,,,81.08963251,20.87068956,0
H272,Settlement,4,,,,-1,0,-1,,,,81.17832413,20.8945516,0
H273,Settlement,4,,,,-1,0,-1,,,,81.23998701,20.9387099,0
H274,Settlement,4,,,,-1,0,-1,,,,81.41448863,20.88705951,0
H275,Settlement,4,,,,-1,0,-1,,,,82.20191401,20.91764335,0
H276,Settlement,4,,,,-1,0,-1,,,,81.95653136,20.89362666,0
H277,Settlement,4,,,,-1,0,-1,,,,81.87556142,20.88964566,0
H278,Settlement,4,,,,-1,0,-1,,,,81.78442552,20.85984113,0
H279,Settlement,4,,,,-1,0,-1,,,,81.64064925,20.92344287,0
H28,Settlement,4,,,,-1,0,-1,,,,77.84862638,24.92479137,0
H280,Settlement,4,,,,-1,0,-1,,,,81.54973556,20.86932041,0
H281,Settlement,4,,,,-1,0,-1,,,,82.27563665,20.78553522,0
H282,Settlement,4,,,,-1,0,-1,,,,81.96449312,20.82961016,0
H283,Settlement,4,,,,-1,0,-1,,,,81.81796434,20.83125838,0
H284,Settlement,4,,,,-1,0,-1,,,,81.80006402,20.78185164,0
H285,Settlement,4,,,,-1,0,-1,,,,81.76701101,20.77058433,0
H286,Settlement,4,,,,-1,0,-1,,,,80.69043696,20.83976387,0
H287,Settlement,4,,,,-1,0,-1,,,,80.82045325,20.83619055,0
H288,Settlement,4,,,,-1,0,-1,,,,81.0591585,20.7896248,0
H289,Settlement,4,,,,-1,0,-1,,,,81.1902136,20.84380042,0
H29,Settlement,4,,,,-1,0,-1,,,,78.42191205,24.68881944,0
H290,Settlement,4,,,,-1,0,-1,,,,81.23607655,20.84179546,0
H291,Settlement,4,,,,-1,0,-1,,,,81.38146817,20.79683867,0
H292,Settlement,4,,,,-1,0,-1,,,,81.43515383,20.7737056,0
H293,Settlement,4,,,,-1,0,-1,,,,81.62738952,20.84380171,0
H294,Settlement,4,,,,-1,0,-1,,,,80.89703004,20.68762397,0
H295,Settlement,4,,,,-1,0,-1,,,,81.01856145,20.73140021,0
H296,Settlement,4,,,,-1,0,-1,,,,81.20611749,20.73384966,0
H297,Settlement,4,,,,-1,0,-1,,,,81.25530857,20.70712551,0
H298,Settlement,4,,,,-1,0,-1,,,,81.45268861,20.74865678,0
H299,Settlement,4,,,,-1,0,-1,,,,81.51669877,20.74678566,0
H3,Settlement,4,,,,-1,0,-1,,,,76.83319892,24.51656767,0
H30,Settlement,4,,,,-1,0,-1,,,,77.87217351,24.72505568,0
H300,Settlement,4,,,,-1,0,-1,,,,82.14993635,20.72105506,0
H301,Settlement,4,,,,-1,0,-1,,,,82.14803826,20.58684455,0
H302,Settlement,4,,,,-1,0,-1,,,,82.06373331,20.63388959,0
H303,Settlement,4,,,,-1,0,-1,,,,81.85883555,20.58875239,0
H304,Settlement,4,,,,-1,0,-1,,,,81.52624345,20.66903899,0
H305,Settlement,4,,,,-1,0,-1,,,,81.38906319,20.63800174,0
H306,Settlement,4,,,,-1,0,-1,,,,81.25839478,20.60826057,0
H307,Settlement,4,,,,-1,0,-1,,,,81.07616855,20.59243559,0
H308,Settlement,4,,,,-1,0,-1,,,,80.9446074,20.61953629,0
H309,Settlement,4,,,,-1,0,-1,,,,80.72914817,20.59552903,0
H31,Settlement,4,,,,-1,0,-1,,,,78.33548362,24.9073071,0
H310,Settlement,4,,,,-1,0,-1,,,,80.95387207,20.52958131,0
H311,Settlement,4,,,,-1,0,-1,,,,82.29028409,20.55638487,0
H312,Settlement,4,,,,-1,0,-1,,,,81.95958715,20.53803444,0
H313,Settlement,4,,,,-1,0,-1,,,,81.82522026,20.5392173,0
H314,Settlement,4,,,,-1,0,-1,,,,81.78177736,20.51766939,0
H315,Settlement,4,,,,-1,0,-1,,,,81.33512956,20.57408711,0
H316,Settlement,4,,,,-1,0,-1,,,,81.58858301,20.55205617,0
H317,Settlement,4,,,,-1,0,-1,,,,80.79805372,20.4770263,0
H318,Settlement,4,,,,-1,0,-1,,,,81.01312974,20.48056941,0
H319,Settlement,4,,,,-1,0,-1,,,,81.08724776,20.48796179,0
H32,Settlement,4,,,,-1,0,-1,,,,77.597637,25.25123832,0
H320,Settlement,4,,,,-1,0,-1,,,,81.13866961,20.44130918,0
H321,Settlement,4,,,,-1,0,-1,,,,82.11682615,20.44975507,0
H322,Settlement,4,,,,-1,0,-1,,,,81.61836437,20.42528555,0
H323,Settlement,4,,,,-1,0,-1,,,,82.24906923,20.38630663,0
H324,Settlement,4,,,,-1,0,-1,,,,81.93527436,20.32528697,0
H325,Settlement,4,,,,-1,0,-1,,,,81.88284085,20.31394253,0
H326,Settlement,4,,,,-1,0,-1,,,,81.63187754,20.31595014,0
H327,Settlement,4,,,,-1,0,-1,,,,81.23948596,20.34869908,0
H328,Settlement,4,,,,-1,0,-1,,,,81.04208138,20.38028986,0
H329,Settlement,4,,,,-1,0,-1,,,,80.71990849,20.34028424,0
H33,Settlement,4,,,,-1,0,-1,,,,77.45690221,25.1904652,0
H330,Settlement,4,,,,-1,0,-1,,,,82.28594483,20.28613405,0
H331,Settlement,4,,,,-1,0,-1,,,,82.20647561,20.30186752,0
H332,Settlement,4,,,,-1,0,-1,,,,81.99820717,20.28811061,0
H333,Settlement,4,,,,-1,0,-1,,,,81.95832605,20.27483791,0
H334,Settlement,4,,,,-1,0,-1,,,,81.81208916,20.23837715,0
H335,Settlement,4,,,,-1,0,-1,,,,80.66841244,20.24100104,0
H336,Settlement,4,,,,-1,0,-1,,,,80.94302741,20.27964014,0
H337,Settlement,4,,,,-1,0,-1,,,,81.05830243,20.24513955,0
H338,Settlement,4,,,,-1,0,-1,,,,81.27240589,20.25904539,0
H339,Settlement,4,,,,-1,0,-1,,,,81.78054213,20.27023589,0
H34,Settlement,4,,,,-1,0,-1,,,,77.43056088,25.21228719,0
H340,Settlement,4,,,,-1,0,-1,,,,81.49211779,20.27160687,0
H341,Settlement,4,,,,-1,0,-1,,,,80.59834325,20.16926369,0
H342,Settlement,4,,,,-1,0,-1,,,,80.76794155,20.1555553,0
H343,Settlement,4,,,,-1,0,-1,,,,80.98437954,20.17468509,0
H344,Settlement,4,,,,-1,0,-1,,,,81.06356012,20.19458092,0
H345,Settlement,4,,,,-1,0,-1,,,,81.9216827,20.18495521,0
H346,Settlement,4,,,,-1,0,-1,,,,81.75498094,20.20502717,0
H347,Settlement,4,,,,-1,0,-1,,,,81.66027933,20.20712653,0
H348,Settlement,4,,,,-1,0,-1,,,,81.13259117,20.13937679,0
H349,Settlement,4,,,,-1,0,-1,,,,81.48143985,18.29577462,0
H35,Settlement,4,,,,-1,0,-1,,,,77.62413992,25.05539943,0
H350,Settlement,4,,,,-1,0,-1,,,,81.39108264,18.31637992,0
H351,Settlement,4,,,,-1,0,-1,,,,81.19451125,18.28081338,0
H352,Settlement,4,,,,-1,0,-1,,,,81.66046476,18.38955253,0
H353,Settlement,4,,,,-1,0,-1,,,,81.55618806,18.39853891,0
H354,Settlement,4,,,,-1,0,-1,,,,81.46526627,18.35873095,0
H355,Settlement,4,,,,-1,0,-1,,,,81.24306268,18.34741364,0
H356,Settlement,4,,,,-1,0,-1,,,,81.74298496,18.53045309,0
H357,Settlement,4,,,,-1,0,-1,,,,81.60236453,18.52660487,0
H358,Settlement,4,,,,-1,0,-1,,,,81.53901666,18.51068119,0
H359,Settlement,4,,,,-1,0,-1,,,,81.45227375,18.56300774,0
H36,Settlement,4,,,,-1,0,-1,,,,77.78737713,25.09050292,0
H360,Settlement,4,,,,-1,0,-1,,,,81.48468785,18.44359114,0
H361,Settlement,4,,,,-1,0,-1,,,,81.60807485,18.45549573,0
H362,Settlement,4,,,,-1,0,-1,,,,81.54263777,18.49119822,0
H363,Settlement,4,,,,-1,0,-1,,,,81.38269316,18.53143909,0
H364,Settlement,4,,,,-1,0,-1,,,,81.26977797,18.59499695,0
H365,Settlement,4,,,,-1,0,-1,,,,81.34669224,18.48093548,0
H366,Settlement,4,,,,-1,0,-1,,,,81.18470835,18.49258814,0
H367,Settlement,4,,,,-1,0,-1,,,,81.06556251,18.49373358,0
H368,Settlement,4,,,,-1,0,-1,,,,81.18216595,18.5708287,0
H369,Settlement,4,,,,-1,0,-1,,,,80.90815063,18.45301257,0
H37,Settlement,4,,,,-1,0,-1,,,,77.66631855,25.14907051,0
H370,Settlement,4,,,,-1,0,-1,,,,80.69339606,18.57281838,0
H371,Settlement,4,,,,-1,0,-1,,,,80.81394508,18.58019172,0
H372,Settlement,4,,,,-1,0,-1,,,,80.94355578,18.54758297,0
H373,Settlement,4,,,,-1,0,-1,,,,81.83742822,18.6149694,0
H374,Settlement,4,,,,-1,0,-1,,,,80.40223314,18.64944362,0
H375,Settlement,4,,,,-1,0,-1,,,,80.62449072,18.64509985,0
H376,Settlement,4,,,,-1,0,-1,,,,80.68144198,18.60932969,0
H377,Settlement,4,,,,-1,0,-1,,,,80.92275483,18.60650634,0
H378,Settlement,4,,,,-1,0,-1,,,,81.64521303,18.65216284,0
H379,Settlement,4,,,,-1,0,-1,,,,81.45541417,18.66200839,0
H38,Settlement,4,,,,-1,0,-1,,,,78.52448351,25.31377468,0
H380,Settlement,4,,,,-1,0,-1,,,,81.2582791,18.65507499,0
H381,Settlement,4,,,,-1,0,-1,,,,81.12197633,18.62518626,0
H382,Settlement,4,,,,-1,0,-1,,,,81.98886005,18.73037425,0
H383,Settlement,4,,,,-1,0,-1,,,,81.85502567,18.71057904,0
H384,Settlement,4,,,,-1,0,-1,,,,81.762893,18.71099577,0
H385,Settlement,4,,,,-1,0,-1,,,,81.60684913,18.74237737,0
H386,Settlement,4,,,,-1,0,-1,,,,81.44849233,18.72576389,0
H387,Settlement,4,,,,-1,0,-1,,,,80.72163092,18.71438642,0
H388,Settlement,4,,,,-1,0,-1,,,,80.87911229,18.77539096,0
H389,Settlement,4,,,,-1,0,-1,,,,81.34748136,18.7399318,0
H39,Settlement,4,,,,-1,0,-1,,,,78.18337843,25.29260689,0
H390,Settlement,4,,,,-1,0,-1,,,,81.25416341,18.70286115,0
H391,Settlement,4,,,,-1,0,-1,,,,82.01145452,18.86336883,0
H392,Settlement,4,,,,-1,0,-1,,,,81.89275162,18.85703887,0
H393,Settlement,4,,,,-1,0,-1,,,,80.44470667,18.83941065,0
H394,Settlement,4,,,,-1,0,-1,,,,80.47509414,18.7985207,0
H395,Settlement,4,,,,-1,0,-1,,,,80.56030987,18.78389862,0
H396,Settlement,4,,,,-1,0,-1,,,,80.90380467,18.83219161,0
H397,Settlement,4,,,,-1,0,-1,,,,80.9324938,18.81530706,0
H398,Settlement,4,,,,-1,0,-1,,,,81.70789329,18.86226844,0
H399,Settlement,4,,,,-1,0,-1,,,,81.2769896,18.84970428,0
H4,Settlement,4,,,,-1,0,-1,,,,76.8544492,24.4617847,0
H40,Settlement,4,,,,-1,0,-1,,,,78.47026387,25.6584806,0
H400,Settlement,4,,,,-1,0,-1,,,,81.32849928,18.81170099,0
H401,Settlement,4,,,,-1,0,-1,,,,81.48064396,18.80958301,0
H402,Settlement,4,,,,-1,0,-1,,,,80.84644588,18.91083024,0
H403,Settlement,4,,,,-1,0,-1,,,,81.01000841,18.90564078,0
H404,Settlement,4,,,,-1,0,-1,,,,81.14392907,18.90725407,0
H405,Settlement,4,,,,-1,0,-1,,,,81.2583536,18.91332575,0
H406,Settlement,4,,,,-1,0,-1,,,,81.89420703,18.94256735,0
H407,Settlement,4,,,,-1,0,-1,,,,81.77046323,18.94631765,0
H408,Settlement,4,,,,-1,0,-1,,,,81.34379562,18.91613063,0
H409,Settlement,4,,,,-1,0,-1,,,,81.49328768,18.88654214,0
H41,Settlement,4,,,,-1,0,-1,,,,78.32083664,25.51138402,0
H410,Settlement,4,,,,-1,0,-1,,,,82.07272626,19.03765259,0
H411,Settlement,4,,,,-1,0,-1,,,,82.02643549,18.98548877,0
H412,Settlement,4,,,,-1,0,-1,,,,81.89703237,19.02719355,0
H413,Settlement,4,,,,-1,0,-1,,,,81.85239342,18.97555989,0
H414,Settlement,4,,,,-1,0,-1,,,,81.65156368,18.99015152,0
H415,Settlement,4,,,,-1,0,-1,,,,81.4639285,18.98580565,0
H416,Settlement,4,,,,-1,0,-1,,,,80.83946932,18.97506205,0
H417,Settlement,4,,,,-1,0,-1,,,,80.8135453,18.97798053,0
H418,Settlement,4,,,,-1,0,-1,,,,82.16528765,19.0952369,0
H419,Settlement,4,,,,-1,0,-1,,,,82.14533993,19.06501997,0
H42,Settlement,4,,,,-1,0,-1,,,,77.66448366,25.45554736,0
H420,Settlement,4,,,,-1,0,-1,,,,82.01560962,19.08739439,0
H421,Settlement,4,,,,-1,0,-1,,,,81.89069582,19.12352701,0
H422,Settlement,4,,,,-1,0,-1,,,,81.69660998,19.06873024,0
H423,Settlement,4,,,,-1,0,-1,,,,80.66198104,19.07856082,0
H424,Settlement,4,,,,-1,0,-1,,,,81.24549873,19.07376441,0
H425,Settlement,4,,,,-1,0,-1,,,,80.56002159,20.06786672,0
H426,Settlement,4,,,,-1,0,-1,,,,80.81028246,20.11522429,0
H427,Settlement,4,,,,-1,0,-1,,,,81.01789004,20.12096515,0
H428,Settlement,4,,,,-1,0,-1,,,,81.07000237,20.09573268,0
H429,Settlement,4,,,,-1,0,-1,,,,81.15591021,20.09122188,0
H43,Settlement,4,,,,-1,0,-1,,,,77.18716751,25.44583316,0
H430,Settlement,4,,,,-1,0,-1,,,,81.34754585,20.11130163,0
H431,Settlement,4,,,,-1,0,-1,,,,81.58747578,20.08234693,0
H432,Settlement,4,,,,-1,0,-1,,,,81.8039893,20.07173481,0
H433,Settlement,4,,,,-1,0,-1,,,,81.89497727,20.06954788,0
H434,Settlement,4,,,,-1,0,-1,,,,82.65884485,19.89876238,0
H434,Settlement,4,,,,-1,0,-1,,,,82.18248562,20.0803933,0
H435,Settlement,4,,,,-1,0,-1,,,,82.65732953,19.95546779,0
H435,Settlement,4,,,,-1,0,-1,,,,82.05693039,20.06915264,0
H436,Settlement,4,,,,-1,0,-1,,,,82.52957877,19.96371533,0
H436,Settlement,4,,,,-1,0,-1,,,,81.66274335,19.98760916,0
H437,Settlement,4,,,,-1,0,-1,,,,82.37295838,19.89190629,0
H437,Settlement,4,,,,-1,0,-1,,,,81.31669688,20.03586421,0
H438,Settlement,4,,,,-1,0,-1,,,,82.37885651,20.0024025,0
H438,Settlement,4,,,,-1,0,-1,,,,81.22140602,19.97006075,0
H439,Settlement,4,,,,-1,0,-1,,,,81.06961328,19.98993492,0
H44,Settlement,4,,,,-1,0,-1,,,,76.63065947,25.47389896,0
H440,Settlement,4,,,,-1,0,-1,,,,80.69917744,19.9747396,0
H441,Settlement,4,,,,-1,0,-1,,,,81.89868502,19.81162928,0
H442,Settlement,4,,,,-1,0,-1,,,,81.5456315,19.93127086,0
H443,Settlement,4,,,,-1,0,-1,,,,80.42623114,19.92274534,0
H444,Settlement,4,,,,-1,0,-1,,,,80.62908268,19.91375861,0
H445,Settlement,4,,,,-1,0,-1,,,,80.7743722,19.94137937,0
